BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
199601,19,1300,199601,19,1900,2032679,5543235,NEW JERSEY,34,1996,January,Flash Flood,C,25,MONMOUTH,PHI,19-JAN-96 13:00:00,EST,19-JAN-96 19:00:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COUNTYWIDE,NA,NA,COUNTYWIDE,NA,NA,NA,NA,NA,NA,PDC
199601,19,1200,199601,19,1900,2032680,5543236,NEW JERSEY,34,1996,January,Flash Flood,C,21,MERCER,PHI,19-JAN-96 12:00:00,EST,19-JAN-96 19:00:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COUNTYWIDE,NA,NA,COUNTYWIDE,NA,NA,NA,NA,NA,NA,PDC
199601,19,1200,199601,19,1900,2032681,5543237,NEW JERSEY,34,1996,January,Flash Flood,C,5,BURLINGTON,PHI,19-JAN-96 12:00:00,EST,19-JAN-96 19:00:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COUNTYWIDE,NA,NA,COUNTYWIDE,NA,NA,NA,NA,NA,NA,PDC
199601,19,1200,199601,19,1900,2032682,5543238,NEW JERSEY,34,1996,January,Flash Flood,C,7,CAMDEN,PHI,19-JAN-96 12:00:00,EST,19-JAN-96 19:00:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COUNTYWIDE,NA,NA,COUNTYWIDE,NA,NA,NA,NA,NA,NA,PDC
199606,17,1530,199606,17,1700,2046065,5567108,NEW JERSEY,34,1996,June,Flash Flood,C,21,MERCER,PHI,17-JUN-96 15:30:00,EST,17-JUN-96 17:00:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAMILTON SQUARE,NA,NA,HAMILTON SQUARE,NA,NA,NA,NA,Slow moving thunderstorms dropped 3.08 inches of rain within 100 minutes in Hamilton Square and caused flash flooding around the area.  Sections of low lying roads were temporarily impassable.  Motorists had to abandon their vehicles on about a half dozen of the worst flooded roadways in the township.  No serious injuries were reported.,NA,PDC
199606,12,1800,199606,13,700,2046052,5567094,NEW JERSEY,34,1996,June,Flash Flood,C,21,MERCER,PHI,12-JUN-96 18:00:00,EST,13-JUN-96 07:00:00,0,0,0,0,8M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WESTERN,NA,NA,WESTERN,NA,NA,NA,NA,"Nearly stationary thunderstorms dropped between 3.5 and 7.6 inches of rain within four hours in western Mercer County.  This caused widespread flash flooding throughout the area.  Nearly every roadway was flooded.  The 7.6 inches of rain represents about a daily one hundred year storm.  No one was killed or seriously injured,  but about 8 million dollars in property damage occurred, most of it in Ewing.  One bridge was washed out.  Over 100 homes, 10 apartment buildings and numerous businesses suffered flood damage.  The county was declared a major disaster area.In Ewing, the Shabakunk Creek was the major culprit.  It made an island out of Fleetwood Village and flooded over 100 homes.  Hundreds of residents had to be evacuated by boats, jet skis and front end loaders.  The Parkway Diner nearly collapsed.  The western part of Trenton was also flooded.  About 40 families were displaced at the Brookfield Gardens Apartment.  Four roadways near the Assunpink Creek were closed due to flooding.   The Assunpink Creek in Trenton crested at 11.7 feet at 445 a.m. EDT on the 13th. Storm totals included 7.6 inches in Lawrenceville, 7.1 inches in Lawrenceville and Ewing, 6.63 inches in Ewingville, 3.84 inches in Washington's Crossing and 3.5 inches in Downtown Trenton.",NA,PDC
199606,13,1500,199606,13,1700,2046053,5567095,NEW JERSEY,34,1996,June,Flash Flood,C,21,MERCER,PHI,13-JUN-96 15:00:00,EST,13-JUN-96 17:00:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOUTHWEST,NA,NA,SOUTHWEST,NA,NA,NA,NA,Around two inches of rain fell within one hour near Hamilton Square in southwest Mercer County.  This caused the flash flooding of smaller streams in the area as well as urban and poor drainage flooding.  Fortunately this heavy rain fell just to the south of the torrential downpours from the previous evening and did not exacerbate the ongoing problems in those areas.  No serious injuries or damage was reported.,NA,PDC
199606,19,1500,199606,19,1630,2046071,5567636,NEW JERSEY,34,1996,June,Flash Flood,C,35,SOMERSET,PHI,19-JUN-96 15:00:00,EST,19-JUN-96 16:30:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTHEAST,NA,NA,NORTHEAST,NA,NA,NA,NA,Thunderstorms with heavy rain caused flash flooding of streams and roadways in northeast Somerset County.  A SKYWARN Spotter reported 2.5 inches of rain fell in North Plainfield.  The flooding forced the closure of U.S. Route 22 in North Plainfield.,NA,PDC
199606,19,1515,199606,19,1515,2046070,5567635,NEW JERSEY,34,1996,June,Flash Flood,C,5,BURLINGTON,PHI,19-JUN-96 15:15:00,EST,19-JUN-96 15:15:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTHWEST,NA,NA,NORTHWEST,NA,NA,NA,NA,"Nearly stationary thunderstorms doused northwestern parts of Burlington County.  In Tabernacle, 2.75 inches of rain fell within 45 minutes around 430 p.m. EDT.  Three inches of rain fell in Mount Holly, 2.8 inches in Mount Laurel, 2.45 inches in Willingboro and 2.21 inches in Westampton.  This caused flash flooding on roadways and smaller creeks.  The foundation of one house in Mount Holly collapsed.  Up to four feet of water accumulated on several roadways including Burlington County Roads 528 and 537 in North Hanover Township.",NA,PDC
199606,17,1330,199606,17,1630,2046064,5567106,NEW JERSEY,34,1996,June,Flash Flood,C,29,OCEAN,PHI,17-JUN-96 13:30:00,EST,17-JUN-96 16:30:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EXTREME SOUTHERN,NA,NA,EXTREME SOUTHERN,NA,NA,NA,NA,"A cluster of thunderstorms with torrential downpours dropped as much as four inches of rain (Reported in Tuckerton.) during the afternoon of the 17th.  This caused considerable urban and poor drainage flooding, especially in Stafford Township.  A 30 by 20 foot ditch was created in one roadway and ""consumed"" a four by four vehicle.  Flooding in the Ocean Acres part of town reached as high as 6 feet on Neptune Drive.  Traffic on New Jersey State Route 72 was snarled for hours.  No serious injuries or damage was reported.",NA,PDC
199606,11,1545,199606,11,1730,2046037,5567078,NEW JERSEY,34,1996,June,Flash Flood,C,23,MIDDLESEX,PHI,11-JUN-96 15:45:00,EST,11-JUN-96 17:30:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTHEAST,NA,NA,NORTHEAST,NA,NA,NA,NA,"Very heavy rain caused considerable urban and some small stream flooding in northeastern Middlesex County.  Sections of New Jersey State Route 35 were so badly flooded, they had to be closed.  Many underpasses were inundated in Woodbridge and at the Metropark Train Station.",NA,PDC
199606,22,1830,199606,23,400,2046101,5567666,NEW JERSEY,34,1996,June,Flash Flood,C,21,MERCER,PHI,22-JUN-96 18:30:00,EST,23-JUN-96 04:00:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COUNTYWIDE,NA,NA,COUNTYWIDE,NA,NA,NA,NA,"In addition to the wind damage,  repeated thunderstorms with heavy rain caused flash flooding within the county.  Storm totals averaged two inches; 2.03 inches fell at Hightstown and 1.87 inches fell in Princeton.  Serious flooding was again reported in Ewing.  The Assunpink Creek reached its 7 foot flood stage at 730 p.m. EDT, crested at 8.7 feet at 1 a.m. EDT on the 23rd and was back within bankfull by 5 a.m. EDT.  No injuries were reported.",NA,PDC
199606,14,1730,199606,14,2000,2046059,5567101,NEW JERSEY,34,1996,June,Flash Flood,C,19,HUNTERDON,PHI,14-JUN-96 17:30:00,EST,14-JUN-96 20:00:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOUTHERN,NA,NA,SOUTHERN,NA,NA,NA,NA,"A radar estimated 2 inches of rain, most that  fell within one hour, caused urban flooding and flash flooding of some smaller streams in northern Mercer County and southern Hunterdon County.  One of the worst flooded roadways was U.S. Route 1 near Interstate 295 in Lawrenceville.  No serious injuries or damage was reported.",NA,PDC
199606,14,1630,199606,14,2000,2046058,5567100,NEW JERSEY,34,1996,June,Flash Flood,C,21,MERCER,PHI,14-JUN-96 16:30:00,EST,14-JUN-96 20:00:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTHERN,NA,NA,NORTHERN,NA,NA,NA,NA,NA,NA,PDC
199612,2,430,199612,2,1130,2056163,5576736,NEW JERSEY,34,1996,December,Flash Flood,C,21,MERCER,PHI,02-DEC-96 04:30:00,EST,02-DEC-96 11:30:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COUNTYWIDE,NA,NA,COUNTYWIDE,NA,NA,NA,NA,"Rain, which fell from December 1st into the morning of the 2nd became heavy at times during the early morning of the 2nd.  This  caused flooding along the Assunpink Creek within Mercer County.  The Assunpink Creek in Trenton, reached its 7 foot flood stage at 430 a.m. EST on the 2nd, crested at 8.3 feet at 830 a.m. EST on the 2nd and was back within bankfull at 1130 a.m. EST on the 2nd.  Storm totals included 2.4 inches in Washington's Crossing and 1.85 inches in Hightstown.  No serious injuries or damage were reported.",NA,PDC
199612,2,220,199612,2,220,2057109,5582301,NEW JERSEY,34,1996,December,Flash Flood,C,3,BERGEN,OKX,02-DEC-96 02:20:00,EST,02-DEC-96 02:20:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COUNTYWIDE,NA,NA,COUNTYWIDE,NA,NA,NA,NA,"A low pressure system over the Ohio Valley early Sunday morning on December 1st, intensified as it moved northeast across Eastern Canada during early Monday morning.  A strong cold front that extended southwest from this low, swept across the local region early Monday morning.Lines of thunderstorms formed in the moist unstable airmass ahead of the cold front.  These storms produced numerous wind gusts from 58 MPH in East Orange of Essex County to 65 MPH at both Garwood and Berkeley Heights in Union County.Thunderstorms also caused torrential rainfall.  The Ramapo River at Mahwah crested at 8.10 feet, just above its' 8.00 foot flood stage.  Small stream, street, and poor drainage flooding was widespread over Union, Passaic, and Bergen Counties.Occasional rain began across the region during Saturday afternoon, November 30th.  Here are selected rainfall event totals:For Passaic County:  from 1.82 inches at Wanaque to 4.51 inches at Ringwood.For Bergen County:  from 2.00 inches at Franklin Lakes to 4.38 inches at Saddle River.For Essex County:  from 1.83 inches at Newark Airport to 3.60 inches at Verona.For Hudson County:  from 1.59 inches at Jersey City to 2.20 inches at Harrison.For Union County:  from 2.15 inches at Canoe Brook to 2.61 inches at Elizabeth.",NA,PDC
199612,2,220,199612,2,220,2057109,5582300,NEW JERSEY,34,1996,December,Flash Flood,C,31,PASSAIC,OKX,02-DEC-96 02:20:00,EST,02-DEC-96 02:20:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COUNTYWIDE,NA,NA,COUNTYWIDE,NA,NA,NA,NA,"A low pressure system over the Ohio Valley early Sunday morning on December 1st, intensified as it moved northeast across Eastern Canada during early Monday morning.  A strong cold front that extended southwest from this low, swept across the local region early Monday morning.Lines of thunderstorms formed in the moist unstable airmass ahead of the cold front.  These storms produced numerous wind gusts from 58 MPH in East Orange of Essex County to 65 MPH at both Garwood and Berkeley Heights in Union County.Thunderstorms also caused torrential rainfall.  The Ramapo River at Mahwah crested at 8.10 feet, just above its' 8.00 foot flood stage.  Small stream, street, and poor drainage flooding was widespread over Union, Passaic, and Bergen Counties.Occasional rain began across the region during Saturday afternoon, November 30th.  Here are selected rainfall event totals:For Passaic County:  from 1.82 inches at Wanaque to 4.51 inches at Ringwood.For Bergen County:  from 2.00 inches at Franklin Lakes to 4.38 inches at Saddle River.For Essex County:  from 1.83 inches at Newark Airport to 3.60 inches at Verona.For Hudson County:  from 1.59 inches at Jersey City to 2.20 inches at Harrison.For Union County:  from 2.15 inches at Canoe Brook to 2.61 inches at Elizabeth.",NA,PDC
199612,7,2100,199612,8,300,1030813,5577419,NEW JERSEY,34,1996,December,Flash Flood,C,35,SOMERSET,PHI,07-DEC-96 21:00:00,EST,08-DEC-96 03:00:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COUNTYWIDE,NA,NA,COUNTYWIDE,NA,NA,NA,NA,Heavy rain associated with a low pressure system off the New Jersey coast during the evening of the 7th caused the flooding of some of the smaller streams in Somerset County.  The flooding reached the larger rivers within the Raritan Basin during the morning of the 8th.  Storm totals included 1.26 inches in Pottersville.  This was already the third time this month that a precipitation event produced more than an inch of rain across the county.,NA,PDC
199612,2,300,199612,2,530,2056158,5576731,NEW JERSEY,34,1996,December,Flash Flood,C,27,MORRIS,PHI,02-DEC-96 03:00:00,EST,02-DEC-96 05:30:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COUNTYWIDE,NA,NA,COUNTYWIDE,NA,NA,NA,NA,"Heavy rain, which fell from December 1st into the morning of the 2nd caused flooding on some of the smaller streams as well as urban flooding in the county.  The heaviest rain fell after midnight on the 2nd.  Numerous roads were closed due to small stream and roadway flooding including the Netcong Circle.  The small stream flooding and heavy rain led to flooding along the Rockaway and Passaic Rivers.  Storm totals included 3.27 inches in Long Valley and 3.23 inches in Boonton.  No serious injuries or damage were reported.",NA,PDC
199607,8,1726,199607,8,1726,2057017,5583755,NEW JERSEY,34,1996,July,Flash Flood,C,39,UNION,OKX,08-JUL-96 17:26:00,EST,08-JUL-96 17:26:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SCOTCH PLAINS,NA,NA,SCOTCH PLAINS,NA,NA,NA,NA,"Clusters of strong thunderstorms developed in a moist unstable airmass ahead of a  slow moving cold front.Thunderstorms produced torrential rain, frequent lightning, and gusty  winds. Torrential rain caused flash flooding along Route 22 in the vicinity of Scotch Plains in Union County.  Flash flooding of small streams also occurred.  In Clifton of Passaic County,  a 15 year old boy  was swept into Weasal Brook and died.Lightning struck a house in New Providence of Union County.Strong wind gusts knocked down a tree onto a house in Hoboken in Hudson County.",NA,PDC
199612,7,2030,199612,8,200,2056182,5577417,NEW JERSEY,34,1996,December,Flash Flood,C,25,MONMOUTH,PHI,07-DEC-96 20:30:00,EST,08-DEC-96 02:00:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WESTERN,NA,NA,WESTERN,NA,NA,NA,NA,Heavy rain of around an inch and a half associated with a low pressure off the New Jersey coast during the evening of the 7th caused urban and some small stream flooding in western Monmouth County.  Road closures were reported near U.S. Route 9 in Gordons Corner.  This was the third precipitation event of the month where over an inch of rain has fallen.,NA,PDC
199612,7,2045,199612,8,200,2056183,5577418,NEW JERSEY,34,1996,December,Flash Flood,C,21,MERCER,PHI,07-DEC-96 20:45:00,EST,08-DEC-96 02:00:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COUNTYWIDE,NA,NA,COUNTYWIDE,NA,NA,NA,NA,"Heavy rain associated with a low pressure system that moved just east of the New Jersey coast during the evening of the 7th caused more flooding along the Assunpink Creek in Mercer County.  The Assunpink Creek in Trenton was above its 7 foot flood stage from 845 p.m. EST on the 7th through 2 a.m. EST on the 8th.  It crested at 7.5 feet at 1115 p.m. EST on the 7th.  Storm totals included 1.34 inches in Hightstown, 1.23 inches in Washington's Crossing and 1.16 inches in Hamilton Crossing.  This was the third time this month that more than an inch of rain fell during a precipitation event.",NA,PDC
199612,2,220,199612,2,220,2057109,5582299,NEW JERSEY,34,1996,December,Flash Flood,C,39,UNION,OKX,02-DEC-96 02:20:00,EST,02-DEC-96 02:20:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RAHWAY,NA,NA,RAHWAY,NA,NA,NA,NA,"A low pressure system over the Ohio Valley early Sunday morning on December 1st, intensified as it moved northeast across Eastern Canada during early Monday morning.  A strong cold front that extended southwest from this low, swept across the local region early Monday morning.Lines of thunderstorms formed in the moist unstable airmass ahead of the cold front.  These storms produced numerous wind gusts from 58 MPH in East Orange of Essex County to 65 MPH at both Garwood and Berkeley Heights in Union County.Thunderstorms also caused torrential rainfall.  The Ramapo River at Mahwah crested at 8.10 feet, just above its' 8.00 foot flood stage.  Small stream, street, and poor drainage flooding was widespread over Union, Passaic, and Bergen Counties.Occasional rain began across the region during Saturday afternoon, November 30th.  Here are selected rainfall event totals:For Passaic County:  from 1.82 inches at Wanaque to 4.51 inches at Ringwood.For Bergen County:  from 2.00 inches at Franklin Lakes to 4.38 inches at Saddle River.For Essex County:  from 1.83 inches at Newark Airport to 3.60 inches at Verona.For Hudson County:  from 1.59 inches at Jersey City to 2.20 inches at Harrison.For Union County:  from 2.15 inches at Canoe Brook to 2.61 inches at Elizabeth.",NA,PDC
199607,13,1200,199607,13,1200,2057021,5583912,NEW JERSEY,34,1996,July,Flash Flood,C,13,ESSEX,OKX,13-JUL-96 12:00:00,EST,13-JUL-96 12:00:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEWARK,NA,NA,NEWARK,NA,NA,NA,NA,"As Tropical Storm Bertha moved northeast, passing east of Atlantic City around 11 am and off the Central New Jersey coast by early afternoon, it produced torrential rain across Northeast New Jersey.Torrential rain caused flooding of low lying and poor drainage areas, streams, and rivers across the area.   Numerous rivers and small streams rose out of their banks and widespread roadway closures occurred due to flooding.  At its' peak, rainfall rates were up to 2 inches per hour.Across Bergen County, the following streams and rivers rose above flood stage:Hohokus Brook at Hohokus from 8:15 am to 9:45 am EST.  Flood stage is 3.0 feet.  The crest stage was 3.05 feet at 9:15 am.The Saddle River at Lodi from 12:15 pm to 10:00 pm EST.  Flood stage is  5.0 feet.   The crest stage was 5.87 feet at 5:00 pm.The Ramapo River at Mahwah from 5:30 pm on July 13th through 9:15 am EST on July 14th.  Flood  stage is  8.0 feet.  The crest stage was  8.47 feet on July 14th at 12:45 am.Here are selected rainfall amounts:For Passaic County:  from 2.58 inches at Little Falls to 4.85 inches at West Milford.For Bergen County:  from 2.17 inches at River Vale to 3.82 inches at Ridgewood.For Essex County:  from 2.36 inches at Newark Airport to 2.96 inches at Essex Falls.For  Hudson County:  2.32 inches was measured at Harrison.For Union County:  from 2.43 inches at Elizabeth to 2.79 inches at Canoe Brook.Wind gusts were measured from 31 MPH at Caldwell Airport in Essex County to 41 MPH at Harrison in Hudson County.  Newark Airport reported a wind gust of 40 MPH.",NA,PDC
