BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
199601,19,1000,199601,19,1400,2403639,5541347,MARYLAND,24,1996,January,Flash Flood,C,33,PRINCE GEORGE'S,LWX,19-JAN-96 10:00:00,EST,19-JAN-96 14:00:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALL,NA,NA,ALL,NA,NA,NA,NA,NA,NA,PDC
199601,19,1100,199601,19,1500,2403640,5541348,MARYLAND,24,1996,January,Flash Flood,C,3,ANNE ARUNDEL,LWX,19-JAN-96 11:00:00,EST,19-JAN-96 15:00:00,0,0,0,0,5K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALL,NA,NA,ALL,NA,NA,NA,NA,NA,NA,PDC
199601,19,500,199601,19,1900,1005661,5544495,MARYLAND,24,1996,January,Flash Flood,C,23,GARRETT,PBZ,19-JAN-96 05:00:00,EST,19-JAN-96 19:00:00,0,0,0,0,3M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OAKLAND,NA,NA,OAKLAND,NA,NA,NA,NA,"Moderate rains and a melting snow cover (15-25 inches in the Maryland mountains) on saturated soil released an estimated 3.50 to 4.50 inches of runoff into area streams. The runoff also caused major flooding on the Casselman River in Garrett County. The Casselman River flows into the Youghiogheny River, in southwest Pennsylvania and subsequently caused near record flooding downstream on the Youghiogheny River. Damages in the county totaled around $3 million. Seventy-five to 100 homes were damaged, as well as, bridges, roads, and water treatment plants.",NA,PDC
199606,18,0,199606,18,300,1014242,5560603,MARYLAND,24,1996,June,Flash Flood,C,31,MONTGOMERY,LWX,18-JUN-96 00:00:00,EST,18-JUN-96 03:00:00,0,0,0,0,30K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CENTRAL PORTION,NA,NA,CENTRAL PORTION,NA,NA,NA,NA,"Intense ""training"" thunderstorms dumped rainfall of 3 to 4 inches within 3 hours in the Darnestown-Germantown-N. Gaithersburg area, causing Seneca Creek to overflow it's banks.  The flooding closed numerous thoroughfares, including state route 28 just north of Darnestown and Riffle Ford Road.  An automobile was trapped in the flood waters along route 28 around 0230EST, and one occupant had to be rescued.  These and other roadways remained closed into the morning rush on the 18th.  On state route 109 west of Interstate 270, a 50 x 24 section of pavement was eroded by a swollen brach of Little Bennett Creek.",NA,PDC
199606,18,2330,199606,19,830,2040870,5560604,MARYLAND,24,1996,June,Flash Flood,C,43,WASHINGTON,LWX,18-JUN-96 23:30:00,EST,19-JUN-96 08:30:00,0,0,0,0,1M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E PORTION,NA,NA,E PORTION,NA,NA,NA,NA,NA,NA,PDC
199606,19,0,199606,19,900,2040871,5560605,MARYLAND,24,1996,June,Flash Flood,C,21,FREDERICK,LWX,19-JUN-96 00:00:00,EST,19-JUN-96 09:00:00,0,0,1,0,5M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N PORTION,NA,NA,N PORTION,NA,NA,NA,NA,NA,NA,PDC
199605,29,800,199605,29,1000,2035671,5555751,MARYLAND,24,1996,May,Flash Flood,C,23,GARRETT,PBZ,29-MAY-96 08:00:00,EST,29-MAY-96 10:00:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OAKLAND,NA,NA,OAKLAND,NA,NA,NA,NA,Runoff from early morning thunderstorms led to flash flooding. Several roads were closed due to high flood waters in the Oakland area.,NA,PDC
199601,19,300,199601,19,1200,2403635,5541339,MARYLAND,24,1996,January,Flash Flood,C,1,ALLEGANY,LWX,19-JAN-96 03:00:00,EST,19-JAN-96 12:00:00,0,0,0,0,7M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALL,NA,NA,ALL,NA,NA,NA,NA,NA,NA,PDC
199601,24,845,199601,24,1500,2032917,5544523,MARYLAND,24,1996,January,Flash Flood,C,23,GARRETT,PBZ,24-JAN-96 08:45:00,EST,24-JAN-96 15:00:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OAKLAND,NA,NA,OAKLAND,NA,NA,NA,NA,"Numerous small streams went out of their banks across the county. Roads were closed in and near Oakland, Gorman, and Bittinger.",NA,PDC
199606,17,2030,199606,17,2200,1014240,5560601,MARYLAND,24,1996,June,Flash Flood,C,21,FREDERICK,LWX,17-JUN-96 20:30:00,EST,17-JUN-96 22:00:00,0,0,0,0,10K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S PORTION,NA,NA,S PORTION,NA,NA,NA,NA,"Intense thunderstorms dumped an estimated 2 1/2 inches of rain in about two hours onto rather saturated soil in southern Frederick Co, flooding some areas.  In the city of Frederick, portions of the town center were flooded.  Farther south, along state route 28 near the Monocacy River, minor flooding was reported.",NA,PDC
199606,17,2300,199606,18,200,2040869,5560602,MARYLAND,24,1996,June,Flash Flood,C,31,MONTGOMERY,LWX,17-JUN-96 23:00:00,EST,18-JUN-96 02:00:00,0,0,0,0,10K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EXTREME NW PORTION,NA,NA,EXTREME NW PORTION,NA,NA,NA,NA,"Thunderstorms, containing torrential rains, produced flash flooding and a few road closures in extreme northwest Montgomery Co.  For the second time in 8 days, state route 109 was closed between Barnesville and Comus when a creek overflowed it's banks.",NA,PDC
199606,17,2100,199606,17,2300,1014239,5560600,MARYLAND,24,1996,June,Flash Flood,C,510,BALTIMORE CITY (C),LWX,17-JUN-96 21:00:00,EST,17-JUN-96 23:00:00,0,0,0,0,.1M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE PORTION,NA,NA,NE PORTION,NA,NA,NA,NA,"Intense thunderstorms, dumping between 3 1/2 and 4 inches of rain within 2 hours, produced widespread flash flooding in the eastern portion of Baltimore City.  At last 20 persons were rescued from stranded automobiles.  Many of the trapped motorists were on Loch Raven Blvd. and along federal highway 40.  No injuries or deaths were reported.  Hundreds of low-lying intersections and underpasses were flooded, including one on the Jones Falls Expressway.  Numerous basements and ground floors were flooded by a combination of the heavy rainfall and clogged storm drains.  The combination of high water, gusty winds, and prodigious lightning knocked out power to nearly 14 thousand city residents.",NA,PDC
199606,9,1630,199606,9,1830,2046032,5567073,MARYLAND,24,1996,June,Flash Flood,C,15,CECIL,PHI,09-JUN-96 16:30:00,EST,09-JUN-96 18:30:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTHERN,NA,NA,NORTHERN,NA,NA,NA,NA,Slow moving thunderstorms caused flash flooding of several streams (including the Mill Creek) and roadways in the northern half of Cecil County.  Around three inches of rain fell mostly within one hour.  Maryland State Route 7 was closed between Elkton and North East.  U.S. Route 40 was also closed in North East.  Several motorists were rescued from their vehicles.  Within Elkton the hardest hit area was in the Foy Hill section.,NA,PDC
199606,8,1400,199606,8,1800,2047538,5562957,MARYLAND,24,1996,June,Flash Flood,C,23,GARRETT,PBZ,08-JUN-96 14:00:00,EST,08-JUN-96 18:00:00,0,0,0,0,6K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,S,OAKLAND,2,S,OAKLAND,NA,NA,NA,NA,Small streams and some basements were flooded south of Oakland in the Pleasant Valley area.,NA,PDC
199606,19,2300,199606,20,100,1014258,5561175,MARYLAND,24,1996,June,Flash Flood,C,31,MONTGOMERY,LWX,19-JUN-96 23:00:00,EST,20-JUN-96 01:00:00,0,0,0,0,40K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N PORTION,NA,NA,N PORTION,NA,NA,NA,NA,"Yet another round of tropical convection developed over flood-weary north central Maryland during the late evening of the 19th.  Additional rainfall totals generally between 1 and 2 inches renewed flash flooding, closing hundreds of roads once again, including several main thoroughfares, from Baltimore City to Frederick Co.  No additional evacuations were necessary.Dozens of homes in Frederick Co had flooded basements once again, but flood waters were slowly receding on county farms.  Numerous roads were closed once again.",NA,PDC
199606,20,1250,199606,20,1330,2040880,5561176,MARYLAND,24,1996,June,Flash Flood,C,9,CALVERT,LWX,20-JUN-96 12:50:00,EST,20-JUN-96 13:30:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRINCE FREDERICK,NA,NA,PRINCE FREDERICK,NA,NA,NA,NA,"High standing water flooded the intersection of Sandy Point and Norwood Road in Prince Frederick.  A postal van became trapped, and a local resident had to rescue the driver.",NA,PDC
199606,19,30,199606,19,930,1014245,5560606,MARYLAND,24,1996,June,Flash Flood,C,13,CARROLL,LWX,19-JUN-96 00:30:00,EST,19-JUN-96 09:30:00,0,0,0,0,1M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W PORTION,NA,NA,W PORTION,NA,NA,NA,NA,"Torrential convective rainfall moved across the northern tier of central Maryland during the early morning hours on the 19th, producing widespread and in some cases catastrophic flooding across the area.  Rainfall of over 5.5 inches fell in Emmitsburg, with up to 13 inches in nearby Gettysburg, Pennsylvania, during the late night hours.  The worst damage was in Emmitsburg, where numerous residences, businesses, and farms were flooded.  Nearly all roads leading into town, including the main thoroughfare (state route 140), were flooded and/or damaged.  Fifty evacuations occurred in Frederick Co, and 21 in Washington Co.  Several persons were rescued, including three volunteer fire fighters and four local women (Frederick Co).  An 18-foot mobile camper was destroyed near Emmitsburg after it was swept away by flood waters.There was one fatality approximately 3 miles southwest of Emmitsburg.  At 0000EST, a woman exited her van along Little Owens Creek and was promptly swept away by the floodwaters, which at the time were 3 feet over top of Eylers Valley Road.  The woman was found at noon the following day, approximately 1/4 mile downstream.In Washington Co, an overflowed creek near downtown Hagerstown punched a large hole into a cinder block wall at the municipal stadium, causing an estimated $100,000 in damage and cancelling an eight-game baseball home stand.  A home in Hagerstown was swept off it's foundation.  Numerous roads were submerged overnight through the following morning.  In Carroll Co, many roads were also flooded, including state route 140 at the Monocacy River bridge.  Damage along route 140 closed the highway for more than one week.  The Monocacy, which traverses Carroll and Frederick Cos, has a rapid flood response; in this event, flood stage was quickly surpassed on the 19th.  In fact, the crest of 25.5 feet was a flood of record.",NA,PDC
199606,19,500,199606,19,900,1014246,5560607,MARYLAND,24,1996,June,Flash Flood,C,31,MONTGOMERY,LWX,19-JUN-96 05:00:00,EST,19-JUN-96 09:00:00,0,0,0,0,30K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NW PORTION,NA,NA,NW PORTION,NA,NA,NA,NA,NA,NA,PDC
199606,19,600,199606,19,900,1014247,5560608,MARYLAND,24,1996,June,Flash Flood,C,27,HOWARD,LWX,19-JUN-96 06:00:00,EST,19-JUN-96 09:00:00,0,0,0,0,20K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NW PORTION,NA,NA,NW PORTION,NA,NA,NA,NA,"Areas which received flash flooding on the 18th were inundated with additional heavy rainfall during the morning of the 19th, causing a repeat performance.  Once again, several creeks and streams overflowed their banks, including Seneca Creek.  Closed state highways included route 28 near Dawsonville, route 109 near Barnesville, and route 121.  High standing water snarled traffic along interstate 270 in a construction zone between routes 118 and 121.  Other flooding was noted along Bennett Creek near the northern tip of Montgomery Co.  High standing water temporarily closed Wightman/Brink Road near the state route 27/355 interchange in Germantown.In Howard Co, some creeks overflowed their banks near the Montgomery/Frederick line, flooding area roads.",NA,PDC
199606,19,1115,199606,19,1500,1014248,5560609,MARYLAND,24,1996,June,Flash Flood,C,27,HOWARD,LWX,19-JUN-96 11:15:00,EST,19-JUN-96 15:00:00,0,0,0,0,10K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE PORTION,NA,NA,NE PORTION,NA,NA,NA,NA,NA,NA,PDC
199606,19,1115,199606,19,1500,1014249,5560610,MARYLAND,24,1996,June,Flash Flood,C,5,BALTIMORE,LWX,19-JUN-96 11:15:00,EST,19-JUN-96 15:00:00,0,0,2,0,25K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S PORTION,NA,NA,S PORTION,NA,NA,NA,NA,NA,NA,PDC
199606,19,1200,199606,19,1500,2040872,5560611,MARYLAND,24,1996,June,Flash Flood,C,510,BALTIMORE CITY (C),LWX,19-JUN-96 12:00:00,EST,19-JUN-96 15:00:00,0,0,0,0,.1M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CITYWIDE,NA,NA,CITYWIDE,NA,NA,NA,NA,NA,NA,PDC
199606,20,1220,199606,20,1250,2040881,5561177,MARYLAND,24,1996,June,Flash Flood,C,33,PRINCE GEORGE'S,LWX,20-JUN-96 12:20:00,EST,20-JUN-96 12:50:00,0,0,0,0,10K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOWIE,NA,NA,BOWIE,NA,NA,NA,NA,"High standing water was reported along state route 450, especially at the main intersections of Martha's Choice Circle, Bell Station Road, and state route 193.  A foot of water flooded the highway near the Free State and Market Place shopping centers.  Low-lying neighborhood streets reportedly had water, wood, and gravel running along them during the height of the storm.",NA,PDC
199606,20,1130,199606,20,1230,2040882,5561178,MARYLAND,24,1996,June,Flash Flood,C,37,ST. MARY'S,LWX,20-JUN-96 11:30:00,EST,20-JUN-96 12:30:00,0,0,0,0,5K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LEXINGTON PARK,NA,NA,LEXINGTON PARK,NA,NA,NA,NA,High standing water was reported on several roadways in the area.  Over three inches of rain fell in less than 2 hours just over the line in neighboring Calvert Co.,NA,PDC
199606,20,1815,199606,20,1845,2040883,5561179,MARYLAND,24,1996,June,Flash Flood,C,43,WASHINGTON,LWX,20-JUN-96 18:15:00,EST,20-JUN-96 18:45:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,W,HAGERSTOWN,4,W,HAGERSTOWN,NA,NA,NA,NA,Federal highway 40 was closed due to high water from earlier torrential rains.,NA,PDC
199606,19,2245,199606,20,100,2040875,5561170,MARYLAND,24,1996,June,Flash Flood,C,5,BALTIMORE,LWX,19-JUN-96 22:45:00,EST,20-JUN-96 01:00:00,0,0,0,0,25K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S PORTION,NA,NA,S PORTION,NA,NA,NA,NA,NA,NA,PDC
199606,19,2245,199606,20,100,2040876,5561171,MARYLAND,24,1996,June,Flash Flood,C,510,BALTIMORE CITY (C),LWX,19-JUN-96 22:45:00,EST,20-JUN-96 01:00:00,0,0,0,0,25K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CITYWIDE,NA,NA,CITYWIDE,NA,NA,NA,NA,NA,NA,PDC
199606,19,2245,199606,20,100,2040877,5561172,MARYLAND,24,1996,June,Flash Flood,C,13,CARROLL,LWX,19-JUN-96 22:45:00,EST,20-JUN-96 01:00:00,0,0,0,0,40K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S PORTION,NA,NA,S PORTION,NA,NA,NA,NA,NA,NA,PDC
199606,19,2245,199606,20,100,2040878,5561173,MARYLAND,24,1996,June,Flash Flood,C,27,HOWARD,LWX,19-JUN-96 22:45:00,EST,20-JUN-96 01:00:00,0,0,0,0,30K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NW PORTION,NA,NA,NW PORTION,NA,NA,NA,NA,NA,NA,PDC
199606,10,1930,199606,10,2100,2040860,5560591,MARYLAND,24,1996,June,Flash Flood,C,31,MONTGOMERY,LWX,10-JUN-96 19:30:00,EST,10-JUN-96 21:00:00,0,0,0,0,40K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COMUS,NA,NA,COMUS,NA,NA,NA,NA,NA,NA,PDC
199606,19,2300,199606,20,100,2040879,5561174,MARYLAND,24,1996,June,Flash Flood,C,21,FREDERICK,LWX,19-JUN-96 23:00:00,EST,20-JUN-96 01:00:00,0,0,0,0,75K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COUNTYWIDE,NA,NA,COUNTYWIDE,NA,NA,NA,NA,NA,NA,PDC
199606,20,2200,199606,20,2245,2040884,5561181,MARYLAND,24,1996,June,Flash Flood,C,31,MONTGOMERY,LWX,20-JUN-96 22:00:00,EST,20-JUN-96 22:45:00,0,0,0,0,15K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GLEN ECHO,NA,NA,GLEN ECHO,NA,NA,NA,NA,"Associated torrential rains with a rapidly developing thunderstorm flooded the intersection of Goldsboro Road and Massachusetts Ave, washing out a portion of the intersection.",NA,PDC
199606,14,1900,199606,14,1930,2047571,5562993,MARYLAND,24,1996,June,Flash Flood,C,23,GARRETT,PBZ,14-JUN-96 19:00:00,EST,14-JUN-96 19:30:00,0,0,0,0,1K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOYES,NA,NA,HOYES,NA,NA,NA,NA,Flash flooding led to mudslides onto sections of Route 42. Trees also slid down hillsides and onto the road.,NA,PDC
199606,20,1400,199606,20,1600,2046075,5567640,MARYLAND,24,1996,June,Flash Flood,C,41,TALBOT,PHI,20-JUN-96 14:00:00,EST,20-JUN-96 16:00:00,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COUNTYWIDE,NA,NA,COUNTYWIDE,NA,NA,NA,NA,Slow moving thunderstorms with torrential downpours caused flash flooding of streams and urban and poor drainage flooding in the western part of Caroline County and most of Talbot County.  Nearly three inches of rain fell at Royal Oak and five inches was reported near Easton.  Roads were closed for several hours around Easton.  A 20 foot long portion of Black Dog Alley was washed away.  A 10 foot by five foot crater was formed on another road.  One woman had to be rescued from her stalled car.  The Tanyard Branch Creek flooded in Western Caroline County.  No serious injuries were reported.,NA,PDC
